,ID,Mesto,Okres,Druh,Stav,Ulica,Vytah,Ener_cert,Uzit_plocha,Latitude,Longitude,Cena,Rok_vystavby,Podlazie,Pocet_nadzem_podlazi,Lodzia,Balkon,Garazove_statie,Kurenie,Garaz
2889,nehnutelnosti.sk_3713839,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Novostavba,,Ano,,84,48.1575966,17.1627979,255000,,2,7,,Ano,,Ustredne,
2890,nehnutelnosti.sk_4023797,Bratislava III - Nove Mesto,okres Bratislava,1 izbovy byt,Novostavba,Bajkalska,Ano,,32,48.1605667,17.1413395,140000,2020,3,8,,,,,
2891,nehnutelnosti.sk_4212975,Bratislava IV - Devinska Nova Ves,okres Bratislava,2 izbovy byt,Novostavba,Opletalova,,,62,48.2112254,16.9734722,149000,,1,,Ano,,,,
2892,nehnutelnosti.sk_4144420,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Prazska,Ano,,55,48.1617342,17.0999106,185000,,1,5,,,,,
2893,nehnutelnosti.sk_4114116,Bratislava IV - Dubravka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Saratovska,,,60,48.1959287,17.0338749,159900,,,,,,,,
2894,nehnutelnosti.sk_4101843,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,,Ano,,136,48.1485977,17.107748,390000,,1,4,,Ano,,,
2895,nehnutelnosti.sk_4212992,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Ludovita Fullu,,,68,48.156870717912,17.048146248125,176000,,,,,,,,
2896,nehnutelnosti.sk_3638911,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,,,,175,48.1485977,17.107748,,2000,3,4,,Ano,,,
2897,nehnutelnosti.sk_3665138,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Novostavba,Dvorakovo nabrezie,,,120,48.1485977,17.107748,880000,,4,6,Ano,,Ano,,Ano
2898,nehnutelnosti.sk_3865739,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Rumancekova,Ano,,65,48.1575966,17.1627979,165000,1968,2,6,,Ano,,,
2899,nehnutelnosti.sk_4213394,Bratislava V - Petrzalka,okres Bratislava,1 izbovy byt,Novostavba,Zuzany Chalupovej,,,25,48.092140874148,17.117128372192,109900,,,,,,,,
2900,nehnutelnosti.sk_4017249,Bratislava III - Raca,okres Bratislava,3 izbovy byt,Pôvodný stav,Kadnarova,,,54,48.2120285,17.1546059,152000,,,,,,,,
2901,nehnutelnosti.sk_4183019,Bratislava I - Stare Mesto,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Banskobystricka,Ano,,22,48.1504562,17.1091536,119900,,,5,,,,Podlahove,
2902,nehnutelnosti.sk_3966655,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Novostavba,,Ano,,156,48.1485977,17.107748,425000,,3,4,,,,Ustredne,
2903,nehnutelnosti.sk_4113806,Bratislava IV - Devinska Nova Ves,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Eisnerova,,,182,48.205901,16.9806892,189000,,,,,,,,
2904,nehnutelnosti.sk_4213405,Bratislava II - Vrakuna,okres Bratislava,4 izbovy byt,Pôvodný stav,Estonska,Ano,,82,48.14322141627,17.201940909016,144990,1980,5,8,,Ano,,,
2905,nehnutelnosti.sk_4102265,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Martinengova 34,,,99,48.1485371,17.1075499,325000,,,,,,,,
2906,nehnutelnosti.sk_3053197,Bratislava II - Ruzinov,okres Bratislava,4 izbovy byt,Novostavba,Zahradnicka,,,135,48.1575966,17.1627979,399999,,,,,,,,
2907,nehnutelnosti.sk_4211479,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Martincekova,,,70,48.1498196,17.1503757,187000,,,,,,,,
2908,nehnutelnosti.sk_4210833,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,,Ano,,56,48.1485977,17.107748,170000,,,6,,,Ano,Ustredne,
2909,nehnutelnosti.sk_4203021,Bratislava II - Podunajske Biskupice,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Estonska,Ano,,52,48.1432935,17.2018581,126000,,5,7,,,,Ustredne,
2910,nehnutelnosti.sk_4211603,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Novostavba,Na Piesku,Ano,A,54,48.1533682,17.1876932,220000,2016,2,4,,,,,
2911,nehnutelnosti.sk_4200495,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Mileticova,,,40,48.1529147,17.1365022,160000,,,,,,,,
2912,nehnutelnosti.sk_4204599,Bratislava IV - Karlova Ves,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,Tilgnerova,Ano,,40,48.1556096,17.0549055,116900,,2,7,,Ano,,,
2913,nehnutelnosti.sk_4201419,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,9,Ano,nema,,48.1403845,17.1123273,328000,,4,6,,,,,
2914,nehnutelnosti.sk_4200490,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Gundulicova,,,46,48.150026,17.1061491,224000,,,,,,,,
2915,nehnutelnosti.sk_4200484,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Pôvodný stav,Kuklovska,,nema,84,48.1619091,17.0447401,208000,,2,5,,Ano,,,
2916,nehnutelnosti.sk_4211341,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Namestie SNP,,,,48.1453071,17.1111719,350000,,,,,,,,
2917,nehnutelnosti.sk_4029074,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Novostavba,,,,,48.1591644,17.0518436,310000,,,,,,,,
2918,nehnutelnosti.sk_4029750,Bratislava I - Stare Mesto,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,,,,,48.1485977,17.107748,179000,,,,,,,,
2919,nehnutelnosti.sk_4112318,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Tallerova,Ano,A,77,48.1418248,17.1138461,275000,,4,,,,,,
2920,nehnutelnosti.sk_4025074,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,,,,142,48.1485977,17.107748,,,,,,,,,
2921,nehnutelnosti.sk_4211488,Bratislava IV - Dubravka,okres Bratislava,4 izbovy byt,Pôvodný stav,Fedakova,Ano,A,78,48.1926077,17.0331191,165000,,4,8,Ano,,,,
2922,nehnutelnosti.sk_4109690,Bratislava II - Podunajske Biskupice,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Kazanska,Ano,A,97,48.134217112445,17.205116171853,0,,4,,6 m,,,,
2923,nehnutelnosti.sk_4212609,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,,Ano,,53,48.1485977,17.107748,250000,,,5,,,,Ustredne,
2924,nehnutelnosti.sk_4212781,Bratislava IV - Dubravka,okres Bratislava,Garsonka,Kompletná rekonštrukcia,Saratovska,Ano,nema,28,48.1959287,17.0338749,84990,,5,12,,,,,
2925,nehnutelnosti.sk_4211474,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Vo výstavbe,,Ano,A,51,48.163051907351,17.155991134192,167000,2020,4,,,Ano,,,
2926,nehnutelnosti.sk_4211822,Bratislava II - Vrakuna,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Stavbarska,Ano,nema,40,48.1398015,17.2044303,55000,,5,10,Ano,,,,
2927,nehnutelnosti.sk_4211605,Bratislava II - Vrakuna,okres Bratislava,Garsonka,Novostavba,Rebarborova,,A,31,48.1461764,17.1915958,88000,2010,1,2,,,,,
2928,nehnutelnosti.sk_4017924,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,,,,113,48.734455,19.692993,399900,,,,,,,,
2929,nehnutelnosti.sk_4211877,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Kukucinova,Ano,nema,55,48.1663041,17.127705,159000,,,7,,,,,
2930,nehnutelnosti.sk_3930134,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,Dvorakovo nabrezie,,,168,48.141289,17.091333,1236000,,,,,,,,
2931,nehnutelnosti.sk_4211653,Bratislava II - Vrakuna,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Toplianska,Ano,,79,48.1372113,17.2070839,160000,,3,7,Ano,,,,
2932,nehnutelnosti.sk_4211522,Bratislava IV - Devinska Nova Ves,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Pavla Horova,,,38,48.2112273,16.97633462,122000,,,,,,,,
2933,nehnutelnosti.sk_4212446,Bratislava II - Ruzinov,okres Bratislava,4 izbovy byt,Novostavba,Mliekarenska,,,115,48.1522807,17.1444527,380000,,,,,,,,
2934,nehnutelnosti.sk_4211655,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Novostavba,Galvaniho,,,58,48.1736048,17.1718916,188600,,,,,,,,
2935,nehnutelnosti.sk_4111605,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Novostavba,Vrakunska cesta,,,,48.1648294,17.1687684,220000,,,,,,,,
2936,nehnutelnosti.sk_4122123,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,,,,74,48.1485371,17.1075499,218900,,,,,,,,
2937,nehnutelnosti.sk_4160969,Bratislava II - Ruzinov,okres Bratislava,Garsonka,Novostavba,Pod gastanmi,,,38,48.1575244,17.1898521,86900,,,,,,,,
2938,nehnutelnosti.sk_4208356,Bratislava I - Stare Mesto,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Zivnostenska,,,43,48.1493923,17.1114143,139900,,,,,,,,
2939,nehnutelnosti.sk_4209079,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Dolezalova,Ano,nema,61,48.17050986,17.16099673,165000,,2,5,,,,,
2940,nehnutelnosti.sk_4208077,Bratislava II - Vrakuna,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Polnohospodarska,,,82,48.143667578439,17.20767124961,154900,,5,8,Ano,,,,
2941,nehnutelnosti.sk_4191147,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Vo výstavbe,Namestie hraniciarov,,,85,48.12170015,17.09877982508,183000,,,,,,,,
2942,nehnutelnosti.sk_4107592,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Romanova,,,74,48.116688,17.1131916,190000,,,,,,,,
2943,nehnutelnosti.sk_4199505,Bratislava II - Vrakuna,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Hnilecka,,,71,48.140407599664,17.213179269973,132900,,1,,4 m,,,Ustredne,
2944,nehnutelnosti.sk_4208876,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Sancova,,,85,48.157743,17.1195151,215000,,,,,,,,
2945,nehnutelnosti.sk_4003542,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Novostavba,Bajkalska,,,81,48.1671524,17.1368484,289000,,,,,,,,
2946,nehnutelnosti.sk_4207417,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Novostavba,Vajnorska,,,40,48.1484473,17.1076452,155000,,,,,,,,
2947,nehnutelnosti.sk_4209515,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Hrobakova,Ano,D,85,48.1168923,17.1162314,195900,1979,1,6,,,,,
2948,nehnutelnosti.sk_4207478,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Jeseniova,,,76,48.1684184,17.1078752,274900,,,,,,,,
2949,nehnutelnosti.sk_4011951,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Pôvodný stav,Palisady,Ano,,68,48.1485977,17.107748,206999,,,,,,,Ustredne,
2950,nehnutelnosti.sk_3926518,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Medena,,,75,48.1484473,17.1076452,319000,,,,,,,,
2951,nehnutelnosti.sk_4209101,Bratislava I - Stare Mesto,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,Lazaretska,,,41,48.145979,17.1196888,139900,,,,,,,,
2952,nehnutelnosti.sk_3474654,Bratislava III - Nove Mesto,okres Bratislava,4 izbovy byt,Novostavba,Bobulova,,,144,48.1645637,17.1121647,999000,,,,,,,,
2953,nehnutelnosti.sk_4178044,Bratislava III - Nove Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Tomasikova,Ano,,59,48.1632572,17.1552127,215990,,8,10,Ano,,,,Ano
2954,nehnutelnosti.sk_4209612,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Pôvodný stav,Presovska,Ano,,65,48.1595668,17.142392,179900,,4,9,Ano,,,,
2955,nehnutelnosti.sk_4208510,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Pôvodný stav,Martinengova,,,99,48.1592051,17.0795848,300000,,,,,,,,
2956,nehnutelnosti.sk_4210400,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Kladnianska,,,50,48.1458549,17.1631652,159900,,,,,,,,
2957,nehnutelnosti.sk_4144165,Bratislava IV - Dubravka,okres Bratislava,5 a viac izbovy byt,Novostavba,Martina Granca,,,191,48.1965586,17.0273386,695000,,,,,,,,
2958,nehnutelnosti.sk_4187209,Bratislava III - Nove Mesto,okres Bratislava,2 izbovy byt,Novostavba,Bajkalska,Ano,,71,48.1542939,17.1455133,217970,2009,16,23,,Ano,,,
2959,nehnutelnosti.sk_4012704,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Hany Melickovej,,,63,48.15018265432,17.051972150802,176000,,,,,,,,
2960,nehnutelnosti.sk_4209003,Bratislava II - Vrakuna,okres Bratislava,Dvojgarsonka,Kompletná rekonštrukcia,Stavbarska,,B,40,48.1398015,17.2044303,57500,,,,,,,,
2961,nehnutelnosti.sk_4205887,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Pôvodný stav,Hviezdoslavovo namestie,,,77,48.1412757,17.10749,,,,,,,,,
2962,nehnutelnosti.sk_3999360,Bratislava III - Raca,okres Bratislava,2 izbovy byt,Novostavba,Sklabinska,,B,47,48.2011129,17.167281,114049,2020,,7,,5 m,,,
2963,nehnutelnosti.sk_3705272,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Panska,,,78,48.1421435,17.1068072,289000,,,,,,,,
2964,nehnutelnosti.sk_4208399,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Halova,,,70,48.12117960298,17.106657766543,167000,,12,12,5 m,,,,
2965,nehnutelnosti.sk_4145094,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Novostavba,Tupeho,,,113,48.166572014544,17.116838693618,325000,,,,,,,,
2966,nehnutelnosti.sk_4206961,Bratislava IV - Devinska Nova Ves,okres Bratislava,2 izbovy byt,Novostavba,Opletalova,Ano,C,65,48.2226086,16.9780855,147000,,3,5,,Ano,,,
2967,nehnutelnosti.sk_4206113,Bratislava III - Raca,okres Bratislava,1 izbovy byt,Čiastočná rekonštrukcia,Kadnarova,,,40,48.2007014,17.1431732,119990,,3,5,,,,Ustredne,
2968,nehnutelnosti.sk_4158035,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,Sancova,Ano,B,125,48.157284918595,17.116835760081,436260,2020,20,23,,,,,
2969,nehnutelnosti.sk_4207081,Bratislava I - Stare Mesto,okres Bratislava,5 a viac izbovy byt,Pôvodný stav,Stefanikova,,,158,48.1517581,17.1066591,430000,,,,,,,,
2970,nehnutelnosti.sk_4207067,Bratislava II - Vrakuna,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Krikova,Ano,,65,48.1448473,17.2084212,133990,,2,7,Ano,,,,
2971,nehnutelnosti.sk_4205617,Bratislava II - Ruzinov,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,,,,30,48.1575957,17.1628021,135000,,,,,,,,
2972,nehnutelnosti.sk_4205885,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Pôvodný stav,Nabrezie arm. gen. L. Svobodu,Ano,nema,60,48.142785079818,17.084773698071,,,3,,Ano,,,,
2973,nehnutelnosti.sk_4205816,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Pôvodný stav,Hviezdoslavovo namestie,,,80,48.1412757,17.10749,,,,,,,,,
2974,nehnutelnosti.sk_4205877,Bratislava II - Vrakuna,okres Bratislava,Garsonka,Čiastočná rekonštrukcia,Stavbarska,,,,48.1394845,17.2054784,47000,,,,,,,,
2975,nehnutelnosti.sk_4207021,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Sandorova,Ano,nema,62,48.1555448,17.1747538,163000,,,7,,,,,
2976,nehnutelnosti.sk_4119625,Bratislava III - Raca,okres Bratislava,4 izbovy byt,Vo výstavbe,Stupavska,,,128,48.2102128,17.1569251,310000,,,,,,,Lokalne,Ano
2977,nehnutelnosti.sk_4206768,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Novostavba,Tovarenska,,A,52,48.1447573,17.1245426,269000,,,,,,,,
2978,nehnutelnosti.sk_4108692,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Novostavba,Hrinovska,,,160,48.158025,17.085662,770000,,,,,,,,
2979,nehnutelnosti.sk_4174934,Bratislava III - Nove Mesto,okres Bratislava,Iny byt,Novostavba,Tomasikova 50/C,,,,48.1686011,17.1503262,12500,,,,,,,,
2980,nehnutelnosti.sk_4205728,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Kukucinova,Ano,nema,55,48.1663041,17.127705,159000,,,7,,,,,
2981,nehnutelnosti.sk_4009417,Bratislava II - Vrakuna,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Stavbarska 42,,,,48.1387124,17.203694,59000,,,,,,,,
2982,nehnutelnosti.sk_4169100,Bratislava II - Podunajske Biskupice,okres Bratislava,1 izbovy byt,Kompletná rekonštrukcia,Korytnicka,,,35,48.1327082,17.2114045,89000,,,,,,,,
2983,nehnutelnosti.sk_4206275,Bratislava II - Vrakuna,okres Bratislava,Garsonka,Novostavba,Rebarborova,,,31,48.1461764,17.1915958,88000,2010,1,2,,,,,
2984,nehnutelnosti.sk_4108349,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,,,,,48.734455,19.692993,185000,,,,,,,,
2985,nehnutelnosti.sk_3918667,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Obchodna,,,65,48.1485977,17.107748,259999,,1,2,,,,,
2986,nehnutelnosti.sk_4150317,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Vo výstavbe,Trnavska cesta,Ano,B,59,48.163654479754,17.146653022606,194089,,7,8,,5 m,,,
2987,nehnutelnosti.sk_4087687,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Novostavba,Sancova,,A,98,48.157297892165,17.116897301852,246501,2020,2,23,4 m,,,,
2988,nehnutelnosti.sk_4175494,Bratislava II - Vrakuna,okres Bratislava,Dvojgarsonka,Novostavba,Pod gastanmi 3,,,40,48.156187403838,17.190485635248,88900,,,,,,,,
2989,nehnutelnosti.sk_4207112,Bratislava IV - Devinska Nova Ves,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Eisnerova,,,68,48.205901,16.9806892,154500,,,,,,,,
2990,nehnutelnosti.sk_4205563,Bratislava III - Raca,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,,,,62,48.2102128,17.1569251,170000,,4,6,,Ano,,,
2991,nehnutelnosti.sk_3923871,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Novostavba,Jozefa Kronera,,,122,48.1548902,17.1113297,409000,,,,,,,,
2992,nehnutelnosti.sk_4205391,Bratislava V - Petrzalka,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Znievska,,,69,48.12170015,17.09877982508,195000,,,,,,,,
2993,nehnutelnosti.sk_4205581,Bratislava IV - Dubravka,okres Bratislava,4 izbovy byt,Čiastočná rekonštrukcia,Bagarova,,,92,48.1826722,17.0451006,179900,,,,,,,,
2994,nehnutelnosti.sk_4108603,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Novostavba,Trencianska,,,95,48.152608,17.142673,410000,,,,,,,,
2995,nehnutelnosti.sk_4105700,Bratislava IV - Lamac,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Studenohorska,Ano,B,58,48.1935609,17.0513873,154900,1988,5,7,,,,,
2996,nehnutelnosti.sk_4204411,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Prazska,Ano,,55,48.161722,17.0996899,169000,,5,6,,Ano,,,
2997,nehnutelnosti.sk_4202143,Bratislava I - Stare Mesto,okres Bratislava,Mezonet,Pôvodný stav,Zamocka,Ano,nema,307,48.1447333,17.1016197,,,2,4,,Ano,,,
2998,nehnutelnosti.sk_4137057,Bratislava IV - Dubravka,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Nejedleho,,,68,48.1943977,17.0362794,165000,,,,,,,,
2999,nehnutelnosti.sk_4106115,Bratislava I - Stare Mesto,okres Bratislava,4 izbovy byt,Kompletná rekonštrukcia,Slavicie udolie,,,114,48.1535914,17.0769624,410000,,,,,,,,
3000,nehnutelnosti.sk_4203588,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Krasnohorska,Ano,B,66,48.098686883478,17.11428481987,165000,,12,12,3 m,,,,
3001,nehnutelnosti.sk_4126145,Bratislava II - Ruzinov,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Mileticova,Ano,,53,48.14866617,17.14078721,189999,,2,,,,,,
3002,nehnutelnosti.sk_4007905,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Kompletná rekonštrukcia,Rumancekova,,,,48.1575966,17.1627979,193800,,,,,,,,
3003,nehnutelnosti.sk_4203749,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Novostavba,Pribinova,Ano,B,128,48.1399403,17.1190883,790000,,2,5,,,,,
3004,nehnutelnosti.sk_4203669,Bratislava II - Ruzinov,okres Bratislava,Dvojgarsonka,Pôvodný stav,Vlcie hrdlo,,,38,48.1289037,17.1689137,63500,,,3,,,,,
3005,nehnutelnosti.sk_4204510,Bratislava II - Ruzinov,okres Bratislava,1 izbovy byt,Novostavba,Jegeho,,,29,48.15729270108,17.136100386996,127500,,,,,,,,
3006,nehnutelnosti.sk_4203782,Bratislava III - Raca,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Horna,Ano,,61,48.2102128,17.1569251,170000,,4,6,,Ano,,,
3007,nehnutelnosti.sk_4204136,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Planet,,B,64,48.162691,17.1711278,174000,,3,3,,Ano,,,
3008,nehnutelnosti.sk_4202983,Bratislava V - Petrzalka,okres Bratislava,2 izbovy byt,Kompletná rekonštrukcia,Zadunajska cesta,Ano,,47,48.1302298,17.1016584,154999,,3,12,,,,,
3009,nehnutelnosti.sk_3516880,Bratislava III - Nove Mesto,okres Bratislava,3 izbovy byt,Novostavba,Na Varte,,,98,48.16601,17.11571,390000,,,,,,,,
3010,nehnutelnosti.sk_4007635,Bratislava I - Stare Mesto,okres Bratislava,2 izbovy byt,Čiastočná rekonštrukcia,Murgasova,,,93,48.1485977,17.107748,299990,,,,,,,,
3011,nehnutelnosti.sk_4120498,Bratislava II - Podunajske Biskupice,okres Bratislava,Garsonka,Novostavba,Spaldova,Ano,A,26,48.137911590065,17.193245182725,86900,2015,3,4,,,,,
3012,nehnutelnosti.sk_4132171,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Novostavba,Udernicka,Ano,A,70,48.122488861257,17.093553794857,230000,,2,,3 m,,Ano,,
3013,nehnutelnosti.sk_4105031,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Pôvodný stav,Grosslingova,,,112,48.1445392,17.1181555,289000,,,,,,,,
3014,nehnutelnosti.sk_4104413,Bratislava II - Ruzinov,okres Bratislava,3 izbovy byt,Novostavba,Trencianska,,,95,48.152608,17.142673,410000,,,,,,,,
3015,nehnutelnosti.sk_4204515,Bratislava II - Ruzinov,okres Bratislava,1 izbovy byt,Novostavba,Jegeho,,,38,48.157652271748,17.134341717028,149500,,,,,,,,
3016,nehnutelnosti.sk_4149137,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Pôvodný stav,Budatinska,,,68,48.1070707,17.0983203,167900,,,,,,,,
3017,nehnutelnosti.sk_4008085,Bratislava I - Stare Mesto,okres Bratislava,5 a viac izbovy byt,Kompletná rekonštrukcia,,Ano,,180,48.1485977,17.107748,650000,,1,5,,Ano,,,
3018,nehnutelnosti.sk_3628396,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Pôvodný stav,Klemensova,,,79,48.1485977,17.107748,270000,,,,,,,,
3019,nehnutelnosti.sk_4106602,Bratislava IV - Karlova Ves,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Hlavacikova,,,66,48.1535022,17.0437193,196000,,,,,,,,
3020,nehnutelnosti.sk_4204572,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Sustekova,Ano,nema,83,48.1278202,17.1245688,182000,,2,12,,Ano,,,
3021,nehnutelnosti.sk_3967685,Bratislava IV - Devinska Nova Ves,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Eisnerova,,,68,48.205901,16.9806892,144900,,,,,,,,
3022,nehnutelnosti.sk_4154178,Bratislava I - Stare Mesto,okres Bratislava,3 izbovy byt,Pôvodný stav,Hviezdoslavovo namestie,,,,48.1412757,17.10749,,,,,,,,,
3023,nehnutelnosti.sk_3720932,Bratislava V - Petrzalka,okres Bratislava,3 izbovy byt,Čiastočná rekonštrukcia,Benadicka,,,77,48.099564481332,17.107955217361,164900,,,,,,,,
